

New Mexico (MST) SCAN Site Jornada Exp Range - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Dec 21 09:49:51 GMT-08:00 2021. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-2:-2 (pct)  (loam),SMS.I-2:-4 (pct)  (loam),SMS.I-2:-8 (pct)  (loam),SMS.I-2:-20 (pct)  (loam),SMS.I-2:-40 (pct)  (loam),SMS.I-3:-2 (pct)  (loam),SMS.I-3:-4 (pct)  (loam),SMS.I-3:-8 (pct)  (loam),SMS.I-3:-20 (pct)  (loam),SMS.I-3:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-2:-2 (degC) ,STO.I-2:-4 (degC) ,STO.I-2:-8 (degC) ,STO.I-2:-20 (degC) ,STO.I-2:-40 (degC) ,STO.I-3:-2 (degC) ,STO.I-3:-4 (degC) ,STO.I-3:-8 (degC) ,STO.I-3:-20 (degC) ,STO.I-3:-40 (degC) ,STO.I-4:-2 (degC) ,STO.I-4:-4 (degC) ,STO.I-4:-8 (degC) ,STO.I-4:-20 (degC) ,STO.I-4:-40 (degC) ,STO.I-5:-2 (degC) ,STO.I-5:-4 (degC) ,STO.I-5:-8 (degC) ,STO.I-5:-20 (degC) ,STO.I-5:-40 (degC) ,STO.I-6:-2 (degC) ,STO.I-6:-4 (degC) ,STO.I-6:-8 (degC) ,STO.I-6:-20 (degC) ,STO.I-6:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-2:-2 (gram) ,SAL.I-2:-4 (gram) ,SAL.I-2:-8 (gram) ,SAL.I-2:-20 (gram) ,SAL.I-2:-40 (gram) ,SAL.I-3:-2 (gram) ,SAL.I-3:-4 (gram) ,SAL.I-3:-8 (gram) ,SAL.I-3:-20 (gram) ,SAL.I-3:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-2:-2 (unit) ,RDC.I-2:-4 (unit) ,RDC.I-2:-8 (unit) ,RDC.I-2:-20 (unit) ,RDC.I-2:-40 (unit) ,RDC.I-3:-2 (unit) ,RDC.I-3:-4 (unit) ,RDC.I-3:-8 (unit) ,RDC.I-3:-20 (unit) ,RDC.I-3:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2168,2021-06-21,,   -2.95,-99.9,    24.2,    40.6,    20.5,    31.3,   0.000,     0.0,     0.9,     2.9,     4.5,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    32.1,    33.8,    32.7,    29.2,    24.9,    32.5,    33.8,    32.9,    29.5,    25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.0,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.64,    2.97,    3.64,    4.22,    4.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,      12,     5.2,      23,      50,  593.20,
2168,2021-06-22,,   -2.95,-99.9,    25.9,    39.7,    21.3,    30.6,   0.000,     1.2,     0.7,     3.3,     4.5,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    32.1,    33.8,    33.1,    29.2,    25.1,    32.5,    33.9,    33.0,    29.7,    25.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.1,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.07,    2.90,    3.78,    4.23,    4.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     100,     7.4,      43,      50,  670.40,
2168,2021-06-23,,   -2.95,-99.9,    27.8,    36.8,    20.1,    29.4,   0.000,     1.0,     0.8,     2.9,     4.5,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    33.4,    34.9,    33.4,    29.5,    25.1,    33.8,    34.9,    33.3,    29.7,    25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.1,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.99,    2.96,    3.64,    4.23,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,     189,     6.5,      32,      50,  695.90,
2168,2021-06-24,,   -2.95,-99.9,    29.8,    38.5,    20.4,    31.1,   0.000,     1.6,     0.8,     3.3,     4.5,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    33.4,    34.6,    33.4,    29.5,    25.4,    33.8,    34.6,    33.5,    30.0,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.1,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.21,    2.96,    3.79,    4.23,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,     203,     8.3,      28,      50,  693.90,
2168,2021-06-25,,   -2.95,-99.9,    27.0,    37.1,    21.8,    30.5,   0.000,     0.7,     1.3,     3.3,     4.3,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    33.1,    34.9,    33.8,    29.8,    25.4,    33.4,    34.9,    33.8,    30.2,    25.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.0,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.92,    3.09,    3.79,    4.15,    4.55,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     247,     7.7,      41,      50,  745.00,
2168,2021-06-26,,   -2.95,-99.9,    24.7,    37.3,    19.8,    30.0,   0.000,     0.9,     0.8,     2.9,     4.9,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    30.7,    33.4,    33.4,    29.8,    25.6,    31.2,    33.5,    33.4,    30.4,    25.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.1,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.97,    2.95,    3.64,    4.39,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     238,     9.0,      19,      50,  753.70,
2168,2021-06-27,,   -2.95,-99.9,    25.9,    36.8,    17.0,    28.8,   0.000,     0.3,     1.1,     2.9,     4.5,     6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    32.7,    34.6,    33.4,    30.1,    25.6,    33.3,    34.6,    33.3,    30.3,    25.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.0,     0.0,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.78,    3.03,    3.64,    4.23,    4.88,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     339,     5.4,      35,      50,  741.90,
2168,2021-06-28,,   -2.69,-99.9,    19.9,    29.8,    16.4,    22.8,   0.260,     3.0,     0.7,     2.5,     4.5,     6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.5,    22.1,    29.5,    29.8,    25.9,    17.9,    21.8,    29.5,    30.4,    26.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.1,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.69,    2.91,    3.50,    4.23,    4.88,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.65,    3.94,      87,     8.6,      65,      50,  304.00,
2168,2021-06-29,,   -1.81,-99.9,    18.7,    20.1,    16.5,    18.1,   0.880,    14.0,    18.3,     2.5,     4.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    19.3,    20.5,    23.5,    28.6,    25.9,    19.8,    20.3,    23.8,    29.0,    26.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    8.58,   11.03,    3.50,    4.39,    4.44,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.64,    3.94,       9,     3.9,      84,      49,  148.20,
2168,2021-06-30,,   -1.72,-99.9,    18.5,    23.2,    17.1,    19.3,   0.090,    12.7,    16.5,     6.0,     4.1,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    19.1,    20.1,    22.6,    26.7,    25.9,    19.5,    20.0,    22.5,    27.2,    26.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.2,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    7.86,    9.96,    4.79,    4.08,    4.78,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,      36,     4.6,      90,      49,  252.00,
2168,2021-07-01,,   -0.89,-99.9,    20.1,    26.1,    16.7,    20.5,   0.830,    12.5,    17.3,    13.3,     4.1,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.9,    22.6,    24.2,    25.4,    25.6,    21.3,    22.3,    24.2,    25.8,    25.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    7.76,   10.46,    8.18,    4.09,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.77,    3.94,     351,     4.0,      90,      49,  460.90,
2168,2021-07-02,,   -0.89,-99.9,    21.0,    28.2,    19.4,    23.9,   0.000,    10.6,    15.0,    12.2,     4.1,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.9,    23.3,    25.4,    25.4,    25.4,    22.3,    23.0,    25.2,    25.7,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.85,    9.11,    7.65,    4.09,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,     134,     3.7,      86,      50,  492.30,
2168,2021-07-03,,   -0.89,-99.9,    22.6,    30.9,    18.3,    24.2,   0.000,     9.0,    13.8,    11.8,     4.8,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    24.2,    25.1,    26.7,    25.4,    24.9,    24.4,    25.0,    26.4,    25.9,    25.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.09,    8.47,    7.42,    4.33,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,      96,     4.7,      71,      50,  489.30,
2168,2021-07-04,,   -0.89,-99.9,    24.9,    33.0,    19.6,    26.2,   0.000,     8.6,    13.2,    11.1,     4.4,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.2,    27.8,    28.9,    26.2,    24.9,    27.4,    27.7,    28.7,    26.6,    24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.91,    8.14,    7.10,    4.17,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.75,    3.94,     176,     4.4,      63,      50,  620.60,
2168,2021-07-05,,   -0.28,-99.9,    20.1,    35.8,    19.9,    28.2,   0.610,     7.0,    12.5,    10.7,     3.7,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    28.9,    30.1,    31.1,    27.8,    24.7,    29.3,    30.0,    31.1,    27.9,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.23,    7.75,    6.88,    3.91,    4.65,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     168,     5.8,      77,      50,  703.20,
2168,2021-07-06,,   -0.25,-99.9,    24.3,    34.3,    19.0,    26.7,   0.030,    11.2,    12.9,    11.0,     4.7,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    24.9,    26.9,    29.5,    28.0,    24.9,    25.3,    26.6,    29.3,    28.3,    25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    7.14,    7.97,    7.02,    4.29,    4.65,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,      97,     5.5,      66,      50,  597.10,
2168,2021-07-07,,   -0.18,-99.9,    26.4,    33.1,    20.0,    26.0,   0.070,    10.3,    12.7,    10.8,     4.9,     6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    26.4,    27.8,    29.8,    28.0,    25.1,    26.8,    27.7,    29.7,    28.3,    25.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.69,    7.89,    6.92,    4.38,    4.81,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     113,     5.9,      53,      50,  678.30,
2168,2021-07-08,,    0.85,-99.9,    20.9,    27.3,    18.1,    22.7,   1.030,    13.1,    17.2,    11.9,     4.2,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.1,    23.0,    25.9,    27.5,    25.1,    21.5,    22.8,    25.9,    27.7,    25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    8.06,   10.34,    7.47,    4.13,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     354,     4.8,      73,      50,  449.90,
2168,2021-07-09,,    0.85,-99.9,    23.0,    32.7,    17.6,    25.7,   0.000,    10.8,    15.1,    11.8,     4.1,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    24.2,    25.9,    27.8,    26.7,    25.1,    24.7,    25.7,    28.3,    26.9,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.91,    9.19,    7.45,    4.06,    4.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     154,     3.3,      62,      50,  710.00,
2168,2021-07-10,,    0.85,-99.9,    26.0,    35.8,    18.2,    27.7,   0.000,     9.4,    13.8,    11.2,     5.1,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.2,    28.6,    30.4,    27.2,    25.1,    27.7,    28.5,    30.3,    27.7,    25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.27,    8.48,    7.13,    4.47,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     143,     4.2,      38,      50,  732.80,
2168,2021-07-11,,    0.85,-99.9,    28.8,    37.1,    19.1,    29.3,   0.000,     7.8,    12.8,    11.0,     5.8,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    29.5,    30.4,    31.7,    28.3,    25.1,    29.9,    30.3,    31.7,    28.6,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.57,    7.94,    7.03,    4.71,    4.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     161,     3.6,      36,      50,  727.70,
2168,2021-07-12,,    1.17,-99.9,    20.5,    35.8,    19.6,    27.1,   0.320,    11.1,    11.3,    10.1,     9.0,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    22.4,    25.1,    30.1,    29.5,    25.6,    22.9,    24.8,    30.2,    29.7,    25.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.2,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    7.06,    7.19,    6.60,    6.08,    4.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.70,    3.94,     151,     8.1,      78,      50,  622.80,
2168,2021-07-13,,    1.17,-99.9,    23.6,    31.6,    17.1,    24.7,   0.000,     9.0,    11.4,    10.2,     9.1,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.4,    26.9,    29.5,    28.3,    25.6,    25.8,    26.7,    29.3,    28.7,    25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.07,    7.22,    6.63,    6.13,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,     127,     3.7,      67,      50,  634.80,
2168,2021-07-14,,    1.17,-99.9,    23.0,    33.3,    19.2,    26.8,   0.000,     7.0,    10.8,     9.7,     9.4,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.2,    28.3,    30.7,    28.3,    25.9,    27.5,    28.3,    30.6,    28.7,    25.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.23,    6.95,    6.40,    6.28,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     136,     4.2,      53,      50,  709.50,
2168,2021-07-15,,    1.17,-99.9,    21.0,    33.6,    19.7,    26.9,   0.000,     5.8,     9.5,     8.9,     8.8,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.5,    28.9,    31.1,    28.9,    25.9,    27.7,    28.6,    31.1,    29.2,    26.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.2,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.74,    6.34,    6.06,    5.98,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     158,     4.9,      61,      50,  702.50,
2168,2021-07-16,,    1.17,-99.9,    22.5,    34.9,    21.3,    26.7,   0.000,     5.8,     8.4,     9.0,     8.7,     6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.2,    28.0,    30.7,    29.2,    25.9,    27.5,    27.9,    30.7,    29.5,    26.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.74,    5.82,    6.11,    5.94,    4.88,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     186,     5.3,      73,      50,  604.00,
2168,2021-07-17,,    1.17,-99.9,    25.2,    34.1,    20.4,    27.1,   0.000,     5.3,     7.9,     8.3,     8.5,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    28.6,    29.8,    31.7,    29.2,    26.2,    29.0,    29.7,    31.7,    29.7,    26.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,     0.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.54,    5.59,    5.78,    5.85,    4.64,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     156,     4.5,      58,      50,  688.30,
